retention_in_hour,count
281, 47714
282, 8436
283, 363
284, 972
285, 7829
286, 19352
287, 491
288, 17007
289, 966464
290, 1358160
291, 574933
292, 110746
293, 354623
294, 145314
295, 106719
296, 5010
299, 13215
300, 52506
301, 17698
302, 25146
303, 33957
304, 63763
305, 69283
306, 46594
307, 4094
308, 654
309, 816
310, 1787
311, 1054
312, 180
313, 8273787
314, 7121538
315, 7262815
316, 6098629
317, 7403837
318, 10166206
319, 5
320, 2847
321, 7029
322, 36420
323, 5101
324, 1464
325, 38
326, 1326
327, 30179
328, 9445
329, 13049
330, 12860
331, 4573
332, 7158
333, 26656
334, 14634
335, 191
336, 93291
337, 485
338, 10035790
339, 9729909
340, 7238886
341, 5206255
342, 12462592
343, 830980
344, 7045
345, 7469
346, 7855
347, 4735
348, 14252
349, 6644
350, 36156
351, 25637
352, 13508
353, 8803
354, 50894
355, 10675
356, 1754
357, 1238
358, 5013
359, 1602
360, 95145
361, 7160
362, 177431
363, 223
364, 673
365, 9243
366, 70
367, 34
368, 16
369, 11
372, 35
373, 4
374, 434
376, 511
377, 373
381, 4
383, 2
386, 3
391, 2
394, 11
395, 2
396, 10
397, 1
400, 541
401, 3
402, 432
406, 207
408, 93446
410, 181793
411, 1102
412, 1
413, 1
414, 34
415, 2798
416, 7061
417, 7487
418, 3648
419, 1472
420, 280
421, 1387
422, 32350
423, 9385
424, 16385
425, 16187
426, 18790
427, 5645
428, 6048
429, 12496
430, 42239
431, 50795
432, 146602
433, 51078
434, 192335
435, 3202
436, 3
437, 223
438, 21
443, 6
444, 202
445, 4958
446, 23881
447, 59109
448, 47714
449, 8436
450, 363
451, 972
452, 7829
453, 19352
454, 491
455, 17007
456, 966464
457, 1358160
458, 574933
459, 110746
460, 354623
461, 145314
462, 106719
463, 5010
466, 13215
467, 52506
468, 17698
469, 25146
470, 33957
471, 63763
472, 69283
473, 46594
474, 4094
475, 654
476, 816
477, 1787
478, 1054
479, 180
480, 8273787
481, 7121538
482, 7262815
483, 6098629
484, 7403837
485, 10166206
486, 5
487, 2847
488, 7029
489, 36420
490, 5101
491, 1464
492, 38
493, 1326
494, 30179
495, 9445
496, 13049
497, 12860
498, 4573
499, 7158
500, 26656
501, 14634
502, 191
503, 93291
504, 485
505, 10035790
506, 9729909
507, 7238886
508, 5206255
509, 12462592
510, 830980
511, 7045
512, 7469
513, 7855
514, 4735
515, 14252
516, 6644
517, 36156
518, 25637
519, 13508
520, 8803
521, 50894
522, 10675
523, 1754
524, 1238
525, 5013
526, 1602
527, 95145
528, 7160
529, 177431
530, 223
531, 673
532, 9243
533, 70
534, 34
535, 16
536, 11
539, 35
540, 4
541, 434
543, 511
544, 373
548, 4
550, 2
553, 3
558, 2
561, 11
562, 2
563, 10
564, 1
567, 541
568, 3
569, 432
573, 207
575, 93446
577, 181793
578, 1102
579, 1
580, 1
581, 34
582, 2798
583, 7061
584, 7487
585, 3648
586, 1472
587, 280
588, 1387
589, 32350
590, 9385
591, 16385
592, 16187
593, 18790
594, 5645
595, 6048
596, 12496
597, 42239
598, 50795
599, 146602
600, 51078
601, 192335
602, 3202
603, 3
604, 223
605, 21
610, 6
611, 202
612, 4958
613, 23881
614, 59109
615, 47714
616, 8436
617, 363
618, 972
619, 7829
620, 19352
621, 491
622, 17007
623, 966464
624, 1358160
625, 574933
626, 110746
627, 354623
628, 145314
629, 106719
630, 5010
633, 13215
634, 52506
635, 17698
636, 25146
637, 33957
638, 63763
639, 69283
640, 46594
641, 4094
642, 654
643, 816
644, 1787
645, 1054
646, 180
647, 8273787
648, 7121538
649, 7262815
650, 6098629
651, 7403837
652, 10166206
653, 5
654, 2847
655, 7029
656, 36420
657, 5101
658, 1464
659, 38
660, 1326
661, 30179
662, 9445
663, 13049
664, 12860
665, 4573
666, 7158
667, 26656
668, 14634
669, 191
670, 93291
671, 485
672, 10035790
673, 9729909
674, 7238886
675, 5206255
676, 12462592
677, 830980
678, 7045
679, 7469
680, 7855
681, 4735
682, 14252
683, 6644
684, 36156
685, 25637
686, 13508
687, 8803
688, 50894
689, 10675
690, 1754
691, 1238
692, 5013
693, 1602
694, 95145
695, 7160
696, 177431
697, 223
698, 673
699, 9243
700, 70
701, 34
702, 16
703, 11
706, 35
707, 4
708, 434
710, 511
711, 373
715, 4
717, 2
