retention_in_hour,count
326, 1524
327, 327
328, 5335
329, 5731
330, 2234
331, 9226
332, 16785
333, 12533
334, 2655
335, 2840
336, 141319
337, 3289
338, 4546
339, 2884
340, 159
341, 556
342, 333
343, 266
344, 2022
345, 1
346, 8
347, 183
348, 4694
349, 2320
350, 7222
351, 8279
352, 6244
353, 5701
354, 495
355, 17573
356, 1496
357, 2858
358, 5413
359, 3188
360, 139083
361, 4178
362, 3365
363, 1822
364, 554
365, 3378
366, 202
367, 258
368, 2970
370, 2
371, 79
372, 1324
373, 289
374, 623
375, 2800
376, 178
377, 257
378, 8
379, 8391
380, 205
381, 56
382, 9
383, 1477
384, 258
385, 316
386, 2282
387, 308
388, 60
389, 284
390, 27
391, 144
392, 2287
394, 198
395, 125
396, 1297
397, 1472
398, 755
399, 2391
400, 6
401, 473
402, 32
403, 8246
404, 210
405, 1995
406, 13
407, 204
408, 139025
409, 692
410, 2574
411, 359
412, 163
413, 313
415, 202
416, 3400
417, 16
419, 206
420, 1553
421, 1993
422, 149
423, 4804
424, 3349
425, 5667
426, 5337
427, 22562
428, 705
429, 130
430, 3030
431, 1579
432, 80
433, 4190
434, 2822
435, 9006
436, 309801
437, 886
438, 1608
439, 1958
440, 2596
441, 548
442, 639
443, 401
444, 5471
445, 482
446, 2160
447, 12454
448, 5286
449, 2482
450, 1078
451, 14826
452, 2394
453, 4412
454, 638
455, 2238
456, 129826
457, 2852
458, 2905
459, 659
460, 1658
461, 155
462, 31
463, 156
464, 2355
465, 2
467, 115
468, 1658
469, 2288
470, 3791
471, 8755
472, 3284
473, 15971
474, 2462
475, 17212
476, 2098
477, 1864
478, 1107
479, 1646
480, 127440
481, 2907
482, 3654
483, 4250
484, 320
485, 11800
486, 473
487, 1086
488, 1435
489, 6
490, 25
491, 69475
492, 1662
493, 1524
494, 327
495, 5335
496, 5731
497, 2234
498, 9226
499, 16785
500, 12533
501, 2655
502, 2840
503, 141319
504, 3289
505, 4546
506, 2884
507, 159
508, 556
509, 333
510, 266
511, 2022
512, 1
513, 8
514, 183
515, 4694
516, 2320
517, 7222
518, 8279
519, 6244
520, 5701
521, 495
522, 17573
523, 1496
524, 2858
525, 5413
526, 3188
527, 139083
528, 4178
529, 3365
530, 1822
531, 554
532, 3378
533, 202
534, 258
535, 2970
537, 2
538, 79
539, 1324
540, 289
541, 623
542, 2800
543, 178
544, 257
545, 8
546, 8391
547, 205
548, 56
549, 9
550, 1477
551, 258
552, 316
553, 2282
554, 308
555, 60
556, 284
557, 27
558, 144
559, 2287
561, 198
562, 125
563, 1297
564, 1472
565, 755
566, 2391
567, 6
568, 473
569, 32
570, 8246
571, 210
572, 1995
573, 13
574, 204
575, 139025
576, 692
577, 2574
578, 359
579, 163
580, 313
582, 202
583, 3400
584, 16
586, 206
587, 1553
588, 1993
589, 149
590, 4804
591, 3349
592, 5667
593, 5337
594, 22562
595, 705
596, 130
597, 3030
598, 1579
599, 80
600, 4190
601, 2822
602, 9006
603, 309801
604, 886
605, 1608
606, 1958
607, 2596
608, 548
609, 639
610, 401
611, 5471
612, 482
613, 2160
614, 12454
615, 5286
616, 2482
617, 1078
618, 14826
619, 2394
620, 4412
621, 638
622, 2238
623, 129826
624, 2852
625, 2905
626, 659
627, 1658
628, 155
629, 31
630, 156
631, 2355
632, 2
634, 115
635, 1658
636, 2288
637, 3791
638, 8755
639, 3284
640, 15971
641, 2462
642, 17212
643, 2098
644, 1864
645, 1107
646, 1646
647, 127440
648, 2907
649, 3654
650, 4250
651, 320
652, 11800
653, 473
654, 1086
655, 1435
656, 6
657, 25
658, 69475
659, 1662
660, 1524
661, 327
662, 5335
663, 5731
664, 2234
665, 9226
666, 16785
667, 12533
668, 2655
669, 2840
670, 141319
671, 3289
672, 4546
673, 2884
674, 159
675, 556
676, 333
677, 266
678, 2022
679, 1
680, 8
681, 183
682, 4694
683, 2320
684, 7222
685, 8279
686, 6244
687, 5701
688, 495
689, 17573
690, 1496
691, 2858
692, 5413
693, 3188
694, 139083
695, 4178
696, 3365
697, 1822
698, 554
699, 3378
700, 202
701, 258
702, 2970
704, 2
705, 79
706, 1324
707, 289
708, 623
709, 2800
710, 178
711, 257
712, 8
713, 8391
714, 205
715, 56
716, 9
717, 1477
718, 258
719, 316
