retention_in_hour,count
215, 414413
216, 418310
217, 417375
218, 414652
219, 413728
220, 418721
221, 414389
222, 395288
223, 420540
224, 415670
225, 419535
226, 420861
227, 418727
228, 419310
229, 418527
230, 408542
231, 419377
232, 415849
233, 413430
234, 415763
235, 413063
236, 421985
237, 413732
238, 416732
239, 411270
240, 415283
241, 413777
242, 418770
243, 419563
244, 418229
245, 414837
246, 417602
247, 417941
248, 415856
249, 418019
250, 417518
251, 419361
252, 416356
253, 407080
254, 407094
255, 414661
256, 420495
257, 416167
258, 414988
259, 420665
260, 417979
261, 419324
262, 417337
263, 413051
264, 422293
265, 412176
266, 420803
267, 418649
268, 419913
269, 419573
270, 408900
271, 426485
272, 418783
273, 425052
274, 419859
275, 420540
276, 421674
277, 416144
278, 415255
279, 420101
280, 417885
281, 419405
282, 418598
283, 420319
284, 414463
285, 487233
286, 559121
287, 474188
288, 473632
289, 472753
290, 476008
291, 468755
292, 468658
293, 466553
294, 451208
295, 451772
296, 463230
297, 458980
298, 468437
299, 452679
300, 464412
301, 450895
302, 465306
303, 461727
304, 464770
305, 461539
306, 460446
307, 462275
308, 461196
309, 452399
310, 459301
311, 463426
312, 454779
313, 453664
314, 457876
315, 451725
316, 453081
317, 458993
318, 465841
319, 453699
320, 456294
321, 452879
322, 458135
323, 457112
324, 456363
325, 439542
326, 440010
327, 449597
328, 454565
329, 451573
330, 444451
331, 447324
332, 444746
333, 434092
334, 653404
335, 429418
336, 422460
337, 429992
338, 427948
339, 424839
340, 423314
341, 434119
342, 429453
343, 431862
344, 429651
345, 425478
346, 431070
347, 424031
348, 425301
349, 430892
350, 429484
351, 425486
352, 432317
353, 432323
354, 427275
355, 493626
356, 429062
357, 422741
358, 421846
359, 431930
360, 431438
361, 424083
362, 426178
363, 428677
364, 428088
365, 426466
366, 431807
367, 429579
368, 424589
369, 424982
370, 423427
371, 428842
372, 422808
373, 422586
374, 419175
375, 422675
376, 418859
377, 422079
378, 413405
379, 415997
380, 415542
381, 415283
382, 414413
383, 418310
384, 417375
385, 414652
386, 413728
387, 418721
388, 414389
389, 395288
390, 420540
391, 415670
392, 419535
393, 420861
394, 418727
395, 419310
396, 418527
397, 408542
398, 419377
399, 415849
400, 413430
401, 415763
402, 413063
403, 421985
404, 413732
405, 416732
406, 411270
407, 415283
408, 413777
409, 418770
410, 419563
411, 418229
412, 414837
413, 417602
414, 417941
415, 415856
416, 418019
417, 417518
418, 419361
419, 416356
420, 407080
421, 407094
422, 414661
423, 420495
424, 416167
425, 414988
426, 420665
427, 417979
428, 419324
429, 417337
430, 413051
431, 422293
432, 412176
433, 420803
434, 418649
435, 419913
436, 419573
437, 408900
438, 426485
439, 418783
440, 425052
441, 419859
442, 420540
443, 421674
444, 416144
445, 415255
446, 420101
447, 417885
448, 419405
449, 418598
450, 420319
451, 414463
452, 487233
453, 559121
454, 474188
455, 473632
456, 472753
457, 476008
458, 468755
459, 468658
460, 466553
461, 451208
462, 451772
463, 463230
464, 458980
465, 468437
466, 452679
467, 464412
468, 450895
469, 465306
470, 461727
471, 464770
472, 461539
473, 460446
474, 462275
475, 461196
476, 452399
477, 459301
478, 463426
479, 454779
480, 453664
481, 457876
482, 451725
483, 453081
484, 458993
485, 465841
486, 453699
487, 456294
488, 452879
489, 458135
490, 457112
491, 456363
492, 439542
493, 440010
494, 449597
495, 454565
496, 451573
497, 444451
498, 447324
499, 444746
500, 434092
501, 653404
502, 429418
503, 422460
504, 429992
505, 427948
506, 424839
507, 423314
508, 434119
509, 429453
510, 431862
511, 429651
512, 425478
513, 431070
514, 424031
515, 425301
516, 430892
517, 429484
518, 425486
519, 432317
520, 432323
521, 427275
522, 493626
523, 429062
524, 422741
525, 421846
526, 431930
527, 431438
528, 424083
529, 426178
530, 428677
531, 428088
532, 426466
533, 431807
534, 429579
535, 424589
536, 424982
537, 423427
538, 428842
539, 422808
540, 422586
541, 419175
542, 422675
543, 418859
544, 422079
545, 413405
546, 415997
547, 415542
548, 415283
549, 414413
550, 418310
551, 417375
552, 414652
553, 413728
554, 418721
555, 414389
556, 395288
557, 420540
558, 415670
559, 419535
560, 420861
561, 418727
562, 419310
563, 418527
564, 408542
565, 419377
566, 415849
567, 413430
568, 415763
569, 413063
570, 421985
571, 413732
572, 416732
573, 411270
574, 415283
575, 413777
576, 418770
577, 419563
578, 418229
579, 414837
580, 417602
581, 417941
582, 415856
583, 418019
584, 417518
585, 419361
586, 416356
587, 407080
588, 407094
589, 414661
590, 420495
591, 416167
592, 414988
593, 420665
594, 417979
595, 419324
596, 417337
597, 413051
598, 422293
599, 412176
600, 420803
601, 418649
602, 419913
603, 419573
604, 408900
605, 426485
606, 418783
607, 425052
608, 419859
609, 420540
610, 421674
611, 416144
612, 415255
613, 420101
614, 417885
615, 419405
616, 418598
617, 420319
618, 414463
619, 487233
620, 559121
621, 474188
622, 473632
623, 472753
624, 476008
625, 468755
626, 468658
627, 466553
628, 451208
629, 451772
630, 463230
631, 458980
632, 468437
633, 452679
634, 464412
635, 450895
636, 465306
637, 461727
638, 464770
639, 461539
640, 460446
641, 462275
642, 461196
643, 452399
644, 459301
645, 463426
646, 454779
647, 453664
648, 457876
649, 451725
650, 453081
651, 458993
652, 465841
653, 453699
654, 456294
655, 452879
656, 458135
657, 457112
658, 456363
659, 439542
660, 440010
661, 449597
662, 454565
663, 451573
664, 444451
665, 447324
666, 444746
667, 434092
668, 653404
669, 429418
670, 422460
671, 429992
672, 427948
673, 424839
674, 423314
675, 434119
676, 429453
677, 431862
678, 429651
679, 425478
680, 431070
681, 424031
682, 425301
683, 430892
684, 429484
685, 425486
686, 432317
687, 432323
688, 427275
689, 493626
690, 429062
691, 422741
692, 421846
693, 431930
694, 431438
695, 424083
696, 426178
697, 428677
698, 428088
699, 426466
700, 431807
701, 429579
702, 424589
703, 424982
704, 423427
705, 428842
706, 422808
707, 422586
708, 419175
709, 422675
710, 418859
711, 422079
712, 413405
713, 415997
714, 415542
715, 415283
716, 414413
717, 418310
718, 417375
719, 414652
